t_ms,pd,vd,an,ae,ad,q0,q1,q2,q3,ax,ay,az,hax,hay,haz,gx,gy,gz,mx,my,mz,baro_temp,baro_press,baro_alt,batt_mv,batt_pct
1127017,-45.732,-6.000,-3.833,-2.656,1.283,0.18558,-0.93964,-0.11689,0.26051,-0.035,0.556,0.821,0.489,0.879,0.635,0.305,-1.465,1.465,-0.812,-0.073,0.495,310.47,100659.2,55.57,0,0
1128352,-47.690,-1.091,5.441,3.681,2.670,0.40530,-0.82461,-0.27307,-0.28648,-0.032,0.556,0.824,0.684,0.977,0.537,-0.549,-0.916,0.610,-0.815,-0.071,0.495,310.44,100659.8,55.52,0,0
1129777,-51.822,-1.584,-3.881,-2.347,1.252,0.20225,-0.93592,-0.11902,0.26184,-0.033,0.556,0.822,0.293,1.172,0.586,0.488,-3.052,2.380,-0.814,-0.072,0.493,310.45,100659.8,55.52,0,0
1131110,-47.186,3.569,5.693,3.271,2.656,0.37936,-0.82977,-0.28187,-0.29769,-0.041,0.557,0.824,0.684,0.928,1.075,-0.916,-0.488,0.122,-0.813,-0.070,0.494,310.46,100659.5,55.54,0,0
1132510,-45.593,2.492,-3.931,-2.164,1.152,0.21640,-0.93163,-0.12286,0.26263,-0.033,0.564,0.824,0.391,0.830,0.879,0.061,-2.075,1.221,-0.809,-0.072,0.494,310.46,100659.1,55.58,0,0
1133995,-32.856,9.522,6.384,3.279,3.397,0.36734,-0.81268,-0.29433,-0.34222,-0.033,0.551,0.818,0.244,0.733,0.879,-0.610,-0.671,0.305,-0.818,-0.072,0.496,310.42,100659.2,55.57,0,0
1135148,-32.878,3.701,-1.154,-0.818,0.354,0.24785,-0.94751,-0.17143,0.10479,-0.039,0.524,0.821,0.537,0.879,0.733,-1.404,2.563,-0.488,-0.818,-0.073,0.492,310.38,100659.3,55.56,0,0
1136513,-13.708,17.745,6.045,6.822,6.431,0.58022,-0.65301,-0.27817,-0.40104,-0.028,0.573,0.816,0.782,1.026,0.537,-0.854,2.197,-0.305,-0.776,-0.087,0.510,310.32,100659.8,55.52,0,0
1137823,-13.184,7.830,1.079,1.224,0.213,0.34077,-0.91849,-0.19804,-0.01726,-0.024,0.563,0.815,0.782,0.879,0.684,-0.244,-0.488,0.183,-0.757,-0.079,0.497,310.30,100659.2,55.57,0,0
1139036,0.817,13.409,-4.566,-5.083,2.836,0.05332,-0.93876,-0.08152,0.33055,-0.032,0.567,0.816,0.342,0.733,0.733,0.366,-1.465,0.854,-0.784,-0.085,0.510,310.33,100659.8,55.52,0,0
1140326,12.785,11.482,3.039,3.078,1.039,0.42687,-0.85510,-0.25505,-0.14862,-0.057,0.596,0.796,0.733,1.026,0.830,-2.808,-1.099,0.183,-0.766,-0.132,0.551,310.31,100659.0,55.58,0,0
1141736,37.583,13.867,-3.432,-3.984,1.687,0.11510,-0.94763,-0.13734,0.26606,-0.041,0.553,0.809,0.782,1.270,0.782,-0.061,-1.343,0.244,-0.749,-0.106,0.539,310.32,100659.4,55.55,0,0
1143102,92.816,17.731,4.140,5.066,2.607,0.48905,-0.78989,-0.28324,-0.23978,-0.041,0.553,0.809,0.684,1.026,0.782,0.000,-1.343,0.244,-0.740,-0.107,0.538,310.35,100659.1,55.58,0,0
1144452,238.173,10.496,-1.914,-2.274,0.018,0.20424,-0.94852,-0.16942,0.17256,-0.027,0.577,0.812,0.293,0.928,0.635,-0.732,-0.732,0.366,-0.738,-0.106,0.540,310.33,100659.2,55.57,0,0
1145802,25325.072,-995.374,5.301,6.214,-44.460,0.53973,-0.71933,-0.29616,-0.32360,-0.025,0.575,0.810,0.635,1.026,0.440,-0.610,-0.549,0.488,-0.739,-0.107,0.539,310.32,100659.7,55.53,0,0
1146970,-325.262,44.086,0.512,-0.044,0.717,0.28836,-0.93371,-0.20700,0.03079,-0.022,0.573,0.811,0.342,0.684,0.879,-3.113,-0.366,-0.366,-0.741,-0.103,0.538,310.31,100658.8,55.61,0,0
1148415,-120.174,60.062,-9.302,1.243,7.684,0.43252,-0.67635,0.02016,0.59605,-0.025,0.569,0.814,0.830,0.928,0.489,-0.366,-0.549,0.366,-0.745,-0.106,0.536,310.33,100659.1,55.58,0,0
1149793,-44.117,50.984,-2.241,0.134,0.534,0.32468,-0.91663,-0.17350,0.15386,-0.029,0.569,0.810,0.391,0.635,1.172,-0.732,-0.549,0.427,-0.743,-0.103,0.537,310.31,100659.1,55.58,0,0
1151083,28.922,57.489,6.844,-0.254,2.879,0.18307,-0.88047,-0.31238,-0.30552,-0.033,0.580,0.810,0.391,0.928,0.586,-1.160,-0.732,-0.061,-0.746,-0.106,0.537,310.33,100659.2,55.57,0,0
1152433,92.241,52.727,-5.297,0.118,1.520,0.35575,-0.87058,-0.12233,0.31890,-0.028,0.579,0.814,0.684,1.026,0.879,0.427,-0.793,0.183,-0.729,-0.105,0.536,310.31,100658.7,55.61,0,0
1153681,128.594,41.357,4.484,-0.747,1.048,0.19649,-0.92963,-0.25612,-0.17750,-0.029,0.554,0.819,0.537,0.928,0.782,-4.456,5.798,0.061,-0.715,-0.100,0.531,310.33,100659.6,55.54,0,0
1155046,139.312,32.392,-7.100,1.122,3.192,0.39384,-0.82528,-0.04280,0.40371,-0.039,0.545,0.822,0.440,0.830,0.928,-1.892,1.343,0.854,-0.750,-0.100,0.528,310.31,100658.6,55.62,0,0
1156336,112.535,12.197,1.433,0.062,-0.124,0.28510,-0.93591,-0.20201,-0.03035,-0.026,0.572,0.818,0.635,1.075,0.537,2.686,-2.808,0.732,-0.733,-0.104,0.532,310.31,100658.8,55.60,0,0
1157654,92.179,13.983,-8.536,-0.814,5.180,0.29539,-0.79422,0.00185,0.53060,-0.036,0.555,0.818,0.537,0.830,0.977,0.916,-0.793,0.916,-0.760,-0.102,0.531,310.31,100659.0,55.59,0,0
1159039,55.704,-1.361,0.828,-0.058,-0.053,0.28468,-0.93712,-0.19866,-0.00028,-0.028,0.568,0.816,0.684,1.075,0.977,-0.732,-0.732,0.427,-0.755,-0.108,0.534,310.31,100658.6,55.62,0,0
1160434,51.810,10.819,-9.127,0.681,6.490,0.39191,-0.72025,0.02040,0.57259,-0.031,0.570,0.813,0.391,1.221,0.830,-0.793,-0.610,0.183,-0.763,-0.109,0.538,310.31,100659.1,55.58,0,0
1161737,30.215,-2.983,-1.689,0.003,0.100,0.31391,-0.92605,-0.16578,0.12319,-0.029,0.572,0.810,0.586,1.075,0.684,-0.366,-0.854,0.610,-0.762,-0.110,0.536,310.31,100659.0,55.58,0,0
1163117,24.228,2.072,7.537,0.008,3.531,0.18739,-0.86025,-0.30426,-0.36385,-0.033,0.575,0.812,0.537,0.928,1.026,-0.305,-0.793,0.427,-0.763,-0.109,0.539,310.30,100658.9,55.60,0,0
1164562,12.042,-2.923,-4.931,-0.306,1.375,0.32297,-0.89320,-0.10293,0.29746,-0.031,0.569,0.812,0.782,0.733,0.635,-0.916,-1.160,0.427,-0.762,-0.111,0.537,310.29,100658.8,55.60,0,0
1165850,3.609,-5.515,4.741,0.166,1.216,0.24636,-0.91020,-0.26510,-0.19828,-0.033,0.570,0.812,0.537,0.879,0.782,-0.671,-1.099,0.610,-0.761,-0.109,0.539,310.29,100658.7,55.61,0,0
1167260,-2.464,-1.979,-7.265,-0.442,3.324,0.32959,-0.83729,-0.05132,0.43407,-0.033,0.573,0.812,0.684,0.782,0.977,-0.610,-1.099,0.427,-0.762,-0.111,0.537,310.29,100658.5,55.63,0,0
1168565,-19.249,-9.425,2.144,-0.077,0.245,0.26942,-0.93175,-0.23295,-0.06084,-0.033,0.571,0.813,0.586,1.075,1.075,-0.977,-1.221,0.732,-0.762,-0.110,0.539,310.30,100658.0,55.67,0,0
1169828,-22.220,-0.532,-8.199,0.006,4.622,0.35729,-0.79092,-0.02818,0.49719,-0.030,0.569,0.812,0.440,0.928,1.026,-0.488,-0.977,0.671,-0.762,-0.112,0.537,310.32,100658.4,55.64,0,0
1171148,-39.592,-8.060,0.642,-0.124,0.079,0.28498,-0.93315,-0.21591,0.01434,-0.034,0.573,0.812,0.586,1.026,0.928,-0.671,-0.732,0.366,-0.763,-0.111,0.540,310.30,100658.5,55.63,0,0
1172468,-32.186,7.219,-8.947,0.860,6.250,0.41030,-0.72420,-0.00107,0.55533,-0.030,0.569,0.811,0.733,1.075,0.879,-1.099,-0.061,0.244,-0.760,-0.111,0.538,310.29,100657.7,55.70,0,0
1173696,-41.066,-1.390,-1.823,-0.049,0.239,0.31390,-0.92166,-0.18044,0.13497,-0.030,0.575,0.812,0.244,0.928,0.830,-1.221,-0.488,0.549,-0.759,-0.110,0.540,310.31,100657.6,55.70,0,0
1175141,-32.653,7.746,7.637,-0.205,3.802,0.16421,-0.86119,-0.31707,-0.36306,-0.029,0.571,0.813,0.537,1.075,0.830,-1.343,-0.427,0.488,-0.760,-0.111,0.538,310.31,100658.2,55.65,0,0
1176549,-29.747,4.966,-4.626,-0.039,1.280,0.33798,-0.89058,-0.11950,0.28202,-0.029,0.572,0.812,0.684,0.684,0.782,-0.793,-0.671,0.488,-0.764,-0.111,0.540,310.29,100658.2,55.65,0,0
1177824,-22.298,5.510,4.843,-0.061,1.373,0.23224,-0.91187,-0.27219,-0.19862,-0.032,0.571,0.810,0.391,0.879,0.733,-0.549,-0.183,0.427,-0.761,-0.112,0.538,310.30,100657.9,55.68,0,0
1179204,-8.137,10.189,-7.092,-0.025,3.191,0.35248,-0.83470,-0.05793,0.42061,-0.031,0.573,0.810,0.782,0.879,0.830,-0.610,-0.488,0.549,-0.763,-0.111,0.541,310.30,100657.6,55.70,0,0
1180482,-4.392,3.351,2.033,-0.176,0.220,0.26461,-0.93546,-0.22500,-0.05547,-0.031,0.568,0.816,0.537,1.075,0.928,-0.549,-0.488,0.916,-0.762,-0.111,0.539,310.34,100658.7,55.62,0,0
1181832,13.506,13.267,-8.624,0.700,5.357,0.39359,-0.75722,-0.00656,0.52240,-0.029,0.571,0.814,0.391,1.075,0.244,-0.488,-0.427,0.549,-0.763,-0.111,0.541,310.35,100658.7,55.61,0,0
1183077,9.011,1.432,-0.853,-0.043,-0.028,0.30374,-0.93076,-0.18245,0.08302,-0.031,0.575,0.817,0.489,1.124,0.830,-0.488,-0.610,0.427,-0.760,-0.112,0.538,310.34,100657.9,55.68,0,0
1184470,15.900,8.903,8.186,0.436,4.432,0.19551,-0.83264,-0.31435,-0.41225,-0.025,0.580,0.813,0.195,0.879,0.586,-2.625,-0.732,0.793,-0.759,-0.110,0.540,310.35,100658.2,55.66,0,0
1185810,8.656,0.453,-3.072,-0.202,0.555,0.31566,-0.91787,-0.13564,0.20195,-0.028,0.569,0.809,0.489,0.879,0.782,-0.244,-0.244,0.610,-0.765,-0.112,0.539,310.34,100658.3,55.65,0,0
1187160,12.288,4.902,7.227,-0.359,3.155,0.18046,-0.87733,-0.28442,-0.34133,-0.028,0.575,0.818,0.586,0.830,0.928,-5.676,2.991,-0.061,-0.769,-0.107,0.541,310.35,100658.2,55.65,0,0
1188478,9.474,0.406,-4.447,0.013,1.078,0.32967,-0.90161,-0.10115,0.26357,-0.031,0.564,0.819,0.293,1.172,0.489,-0.671,-0.671,0.427,-0.784,-0.107,0.536,310.37,100658.3,55.65,0,0
1189888,11.065,1.133,5.699,-0.266,1.907,0.20494,-0.90524,-0.26360,-0.26174,-0.044,0.552,0.820,0.537,0.586,0.782,-1.099,-0.610,0.366,-0.773,-0.095,0.525,310.37,100657.7,55.69,0,0
1191288,40.283,17.548,4.902,8.983,8.088,-0.13174,-0.92221,-0.31085,0.19182,0.916,-0.422,-0.333,1.514,-0.391,-0.293,-0.793,-6.165,-0.427,0.119,0.240,-0.044,310.26,100657.1,55.75,0,0
1192486,91.836,34.445,-3.181,7.772,13.204,0.49724,-0.27922,-0.72476,-0.38727,0.482,0.274,0.754,1.368,0.684,1.026,5.249,153.748,-109.009,0.095,0.090,0.426,310.22,100657.8,55.69,0,0
1193851,109.616,10.055,-0.552,2.905,0.505,0.10699,-0.49353,-0.85029,0.14879,0.247,0.430,0.850,0.928,0.830,0.782,-0.366,0.305,0.549,0.027,0.131,0.494,310.20,100657.6,55.70,0,0
1195156,135.898,8.839,1.126,-8.251,4.573,-0.29955,-0.46630,-0.57347,0.60375,0.256,0.448,0.848,0.537,1.466,0.684,0.183,-0.549,0.610,0.028,0.138,0.495,310.23,100658.1,55.67,0,0
1196524,121.990,-11.891,0.229,-0.597,-0.201,-0.01469,-0.50767,-0.81218,0.28894,0.260,0.452,0.845,0.830,1.172,0.977,-0.793,-1.099,0.488,0.028,0.137,0.494,310.23,100657.2,55.74,0,0
1197844,105.775,-13.629,-3.451,7.114,3.925,0.38408,-0.38513,-0.83896,0.00093,0.258,0.453,0.840,0.586,0.782,1.075,-0.671,-0.732,0.366,0.028,0.138,0.495,310.24,100658.1,55.67,0,0
1198999,66.808,-28.121,1.059,-1.848,0.109,-0.08731,-0.51658,-0.78671,0.32723,0.259,0.458,0.840,0.537,0.928,0.830,-0.732,-0.793,0.305,0.028,0.137,0.494,310.25,100658.2,55.65,0,0
1200227,23.894,-28.633,-2.948,5.757,2.406,0.30324,-0.42049,-0.85145,0.07464,0.259,0.455,0.845,1.075,0.830,0.977,-1.160,-0.183,0.305,0.028,0.139,0.496,310.24,100657.5,55.71,0,0
1201627,-23.530,-29.031,2.743,-5.216,2.124,-0.26487,-0.52161,-0.69473,0.41993,0.259,0.450,0.838,0.928,0.879,0.733,-0.366,-0.122,0.366,0.028,0.137,0.495,310.22,100658.5,55.63,0,0
1203127,-69.580,-30.001,-1.930,3.753,1.024,0.19472,-0.45732,-0.85443,0.15432,0.261,0.457,0.842,1.075,1.124,0.733,-0.610,-0.793,0.366,0.028,0.140,0.496,310.21,100658.0,55.67,0,0
1204383,-100.609,-22.410,3.390,-6.134,3.163,-0.32441,-0.51434,-0.65904,0.44355,0.260,0.459,0.842,0.684,0.293,1.026,-1.221,-0.549,0.183,0.029,0.138,0.495,310.23,100658.1,55.66,0,0
1205643,-150.322,-22.977,-0.744,1.541,0.441,0.08087,-0.48221,-0.84231,0.22489,0.260,0.452,0.836,0.928,0.977,0.830,-0.793,-0.732,0.305,0.028,0.140,0.496,310.17,100657.8,55.69,0,0
1207043,-204.073,1.482,3.724,-8.227,6.559,-0.44561,-0.48027,-0.53244,0.53719,0.263,0.461,0.841,1.172,0.586,0.977,-0.244,-0.244,0.549,0.029,0.139,0.494,310.17,100658.1,55.67,0,0
1208316,-372.787,24.251,0.904,-1.767,1.036,-0.07313,-0.50400,-0.79613,0.32548,0.257,0.459,0.838,0.684,1.172,0.782,-0.854,-0.732,0.244,0.028,0.140,0.496,310.19,100657.9,55.68,0,0
1209591,-2492.794,609.148,-2.985,5.933,8.066,0.30971,-0.40807,-0.85635,0.06510,0.258,0.460,0.837,0.879,1.221,1.075,-0.549,-0.610,0.488,0.029,0.138,0.494,310.20,100657.6,55.70,0,0
1210954,247.765,-201.978,2.607,-4.877,0.934,-0.24294,-0.51457,-0.71105,0.41412,0.258,0.461,0.840,0.782,0.684,1.124,-0.732,-0.122,0.305,0.028,0.141,0.496,310.26,100658.4,55.64,0,0
1212339,-71.131,-167.151,-1.815,3.614,0.608,0.18399,-0.45295,-0.85832,0.15650,0.257,0.458,0.841,0.733,1.026,1.270,-0.671,-0.793,0.366,0.029,0.139,0.495,310.22,100657.1,55.75,0,0
1213614,-272.832,-158.257,3.108,-6.624,3.445,-0.32461,-0.50247,-0.64301,0.47898,0.261,0.470,0.839,0.830,0.684,0.635,0.061,-0.610,0.427,0.029,0.142,0.495,310.22,100657.6,55.70,0,0
1214857,-399.919,-126.135,-0.312,1.037,0.483,0.05097,-0.48510,-0.83860,0.24106,0.260,0.466,0.836,1.124,0.684,0.830,-0.977,-0.366,0.549,0.029,0.141,0.494,310.25,100657.8,55.68,0,0
1216267,-347.774,-48.392,3.070,-8.790,7.620,-0.44589,-0.45200,-0.49129,0.59729,0.263,0.464,0.836,0.684,0.830,0.782,-0.305,-0.916,0.793,0.029,0.142,0.496,310.26,100658.0,55.67,0,0
1217727,-254.272,-17.301,0.818,-1.950,0.704,-0.07326,-0.49824,-0.79521,0.33895,0.258,0.467,0.836,1.417,1.319,0.977,-0.671,-0.366,0.427,0.030,0.140,0.494,310.26,100657.5,55.71,0,0
1218985,-168.673,8.280,-2.554,5.954,2.864,0.28869,-0.41280,-0.86191,0.05773,0.258,0.470,0.834,0.879,0.684,0.782,-0.244,-0.427,0.549,0.029,0.142,0.496,310.27,100657.9,55.68,0,0
